term1,term2,relation
isolamento,casal,synonym
isolamento,casal,synonym
isolamento,casal,synonym
fato,horário,synonym
fato,horário,synonym
fato,horário,synonym
fato,horário,synonym
fato,horário,synonym
fato,horário,synonym
razão,horário,synonym
razão,horário,synonym
razão,horário,synonym
razão,horário,synonym
razão,horário,synonym
razão,horário,synonym
sugestão,serviço_de_limpeza,synonym
sugestão,serviço_de_quarto,synonym
feio,país,synonym
feio,país,synonym
feio,serviço_de_quarto,synonym
DI,país,synonym
DI,país,synonym
DI,turista,synonym
período,serviço_de_quarto,synonym
casal,casal,synonym
casal,travesseiro,synonym
casal,colchão,synonym
casal,casa_de_banho,synonym
casal,suíte,synonym
casal,casal,synonym
casal,casal,synonym
casal,casal,synonym
casal,casal,synonym
festa,país,synonym
festa,país,synonym
comodidade,serviço_de_limpeza,synonym
comodidade,serviço_de_quarto,synonym
comodidade,lavanderia,synonym
comodidade,lavanderia,synonym
comodidade,lavanderia,synonym
comodidade,lavanderia,synonym
comodidade,lavanderia,synonym
fugir,país,synonym
fugir,país,synonym
fugir,serviço_de_limpeza,synonym
fugir,serviço_de_quarto,synonym
fugir,lavanderia,synonym
fugir,lavanderia,synonym
fugir,lavanderia,synonym
fugir,lavanderia,synonym
fugir,lavanderia,synonym
oportunidade,turista,synonym
tipo,refeição,synonym
tipo,refeição,synonym
tipo,refeição,synonym
tipo,refeição,synonym
tipo,refeição,synonym
c,serviço_de_limpeza,synonym
c,serviço_de_quarto,synonym
direito,corredor,synonym
comparação,país,synonym
comparação,país,synonym
comparação,serviço_de_quarto,synonym
retirar,horário,synonym
retirar,horário,synonym
retirar,horário,synonym
retirar,horário,synonym
retirar,horário,synonym
retirar,horário,synonym
conservação,serviço_de_quarto,synonym
banheira,cama,synonym
banheira,travesseiro,synonym
banheira,colchão,synonym
banheira,chuveiro,synonym
banheira,banheira,synonym
banheira,toalha,synonym
banheira,casa_de_banho,synonym
banheira,banheiro,synonym
geladeira,frigobar,synonym
fogão,banheira,synonym
dólar,horário,synonym
dólar,horário,synonym
dólar,horário,synonym
dólar,horário,synonym
dólar,horário,synonym
dólar,horário,synonym
outubro,país,synonym
outubro,país,synonym
outubro,serviço_de_limpeza,synonym
outubro,serviço_de_quarto,synonym
transportar,cidade,synonym
transportar,cidade,synonym
transportar,facilidade,synonym
transportar,museu,synonym
transportar,igreja,synonym
transportar,parque,synonym
transportar,facilidade,synonym
transportar,facilidade,synonym
transportar,facilidade,synonym
transportar,facilidade,synonym
transportar,facilidade,synonym
transportar,facilidade,synonym
transportar,facilidade,synonym
só,país,synonym
só,país,synonym
mg,país,synonym
mg,país,synonym
saguão,serviço_de_limpeza,synonym
minuto,país,synonym
minuto,país,synonym
minuto,igreja,synonym
parabém,país,synonym
parabém,país,synonym
parabém,serviço_de_quarto,synonym
colchão,casal,synonym
colchão,travesseiro,synonym
colchão,colchão,synonym
colchão,banheira,synonym
colchão,toalha,synonym
colchão,casa_de_banho,synonym
colchão,corredor,synonym
colchão,casal,synonym
colchão,casal,synonym
colchão,casal,synonym
colchão,casal,synonym
infraestrutura,país,synonym
infraestrutura,país,synonym
infraestrutura,serviço_de_quarto,synonym
infraestrutura,lavanderia,synonym
infraestrutura,lavanderia,synonym
infraestrutura,turista,synonym
infraestrutura,lavanderia,synonym
infraestrutura,lavanderia,synonym
infraestrutura,lavanderia,synonym
sofá,casal,synonym
sofá,travesseiro,synonym
sofá,colchão,synonym
sofá,banheira,synonym
sofá,casa_de_banho,synonym
sofá,suíte,synonym
sofá,casal,synonym
sofá,casal,synonym
sofá,casal,synonym
sofá,casal,synonym
os_funcionários_são,facilidade,synonym
os_funcionários_são,facilidade,synonym
os_funcionários_são,facilidade,synonym
os_funcionários_são,facilidade,synonym
os_funcionários_são,facilidade,synonym
os_funcionários_são,facilidade,synonym
os_funcionários_são,facilidade,synonym
os_funcionários_são,facilidade,synonym
medo,país,synonym
medo,país,synonym
voar,horário,synonym
voar,horário,synonym
voar,horário,synonym
voar,horário,synonym
voar,horário,synonym
voar,horário,synonym
mail,horário,synonym
mail,horário,synonym
mail,horário,synonym
mail,horário,synonym
mail,horário,synonym
mail,horário,synonym
térreo,serviço_de_limpeza,synonym
térreo,lavanderia,synonym
térreo,lavanderia,synonym
térreo,lavanderia,synonym
térreo,lavanderia,synonym
térreo,lavanderia,synonym
pisar,casal,synonym
pisar,travesseiro,synonym
pisar,colchão,synonym
pisar,banheira,synonym
pisar,toalha,synonym
pisar,casa_de_banho,synonym
pisar,casal,synonym
pisar,casal,synonym
pisar,casal,synonym
pisar,casal,synonym
chave,horário,synonym
chave,horário,synonym
chave,horário,synonym
chave,horário,synonym
chave,horário,synonym
chave,horário,synonym
satisfatório,serviço_de_limpeza,synonym
satisfatório,serviço_de_quarto,synonym
satisfatório,lavanderia,synonym
satisfatório,lavanderia,synonym
satisfatório,lavanderia,synonym
satisfatório,lavanderia,synonym
satisfatório,lavanderia,synonym
de_um_dia,país,synonym
de_um_dia,país,synonym
de_um_dia,igreja,synonym
de_um_dia,serviço_de_quarto,synonym
de_um_dia,turista,synonym
locomoção,facilidade,synonym
locomoção,museu,synonym
locomoção,igreja,synonym
locomoção,teatro,synonym
locomoção,facilidade,synonym
locomoção,facilidade,synonym
locomoção,facilidade,synonym
locomoção,facilidade,synonym
locomoção,facilidade,synonym
locomoção,facilidade,synonym
locomoção,facilidade,synonym
locomoção,turista,synonym
pressão,casal,synonym
pressão,travesseiro,synonym
pressão,colchão,synonym
pressão,casa_de_banho,synonym
pressão,casal,synonym
pressão,casal,synonym
pressão,casal,synonym
pressão,casal,synonym
lanchar,lavanderia,synonym
lanchar,lavanderia,synonym
lanchar,lavanderia,synonym
lanchar,lavanderia,synonym
lanchar,lavanderia,synonym
lado,museu,synonym
lado,jardim,synonym
croissant,café_da_manhã,synonym
atrapalhar,casa_de_banho,synonym
clima,país,synonym
clima,país,synonym
clima,serviço_de_quarto,synonym
lavanderia,serviço_de_limpeza,synonym
lavanderia,lavanderia,synonym
lavanderia,lavanderia,synonym
lavanderia,lavanderia,synonym
lavanderia,lavanderia,synonym
lavanderia,lavanderia,synonym
barato,país,synonym
barato,país,synonym
barato,serviço_de_limpeza,synonym
barato,serviço_de_quarto,synonym
barato,lavanderia,synonym
barato,lavanderia,synonym
barato,lavanderia,synonym
barato,lavanderia,synonym
barato,lavanderia,synonym
altura,país,synonym
altura,país,synonym
altura,serviço_de_limpeza,synonym
altura,serviço_de_quarto,synonym
pouco,país,synonym
pouco,país,synonym
pouco,serviço_de_quarto,synonym
alimentação,lavanderia,synonym
alimentação,lavanderia,synonym
alimentação,lavanderia,synonym
alimentação,lavanderia,synonym
alimentação,lavanderia,synonym
exceção,serviço_de_limpeza,synonym
exceção,serviço_de_quarto,synonym
cartar,horário,synonym
cartar,horário,synonym
cartar,horário,synonym
cartar,horário,synonym
cartar,horário,synonym
cartar,horário,synonym
féria,país,synonym
féria,país,synonym
féria,turista,synonym
ifi,serviço_de_limpeza,synonym
e_o_preço,país,synonym
e_o_preço,país,synonym
e_o_preço,serviço_de_quarto,synonym
e_o_preço,turista,synonym
standard,serviço_de_limpeza,synonym
standard,casa_de_banho,synonym
amigar,país,synonym
amigar,país,synonym
vaso,casal,synonym
vaso,travesseiro,synonym
vaso,colchão,synonym
vaso,banheira,synonym
vaso,toalha,synonym
vaso,casa_de_banho,synonym
vaso,casal,synonym
vaso,casal,synonym
vaso,casal,synonym
vaso,casal,synonym
redondeza,facilidade,synonym
redondeza,museu,synonym
redondeza,igreja,synonym
redondeza,facilidade,synonym
redondeza,facilidade,synonym
redondeza,facilidade,synonym
redondeza,facilidade,synonym
redondeza,facilidade,synonym
redondeza,facilidade,synonym
redondeza,facilidade,synonym
redondeza,turista,synonym
rápido,serviço_de_limpeza,synonym
rápido,serviço_de_quarto,synonym
rápido,lavanderia,synonym
rápido,lavanderia,synonym
rápido,lavanderia,synonym
rápido,lavanderia,synonym
rápido,lavanderia,synonym
ferrar,banheira,synonym
ferrar,casa_de_banho,synonym
bem_localizado_e,país,synonym
bem_localizado_e,país,synonym
bem_localizado_e,serviço_de_quarto,synonym
bem_localizado_e,turista,synonym
comércio,facilidade,synonym
comércio,museu,synonym
comércio,igreja,synonym
comércio,teatro,synonym
comércio,facilidade,synonym
comércio,facilidade,synonym
comércio,facilidade,synonym
comércio,facilidade,synonym
comércio,facilidade,synonym
comércio,facilidade,synonym
comércio,facilidade,synonym
comércio,jardim,synonym
inconveniente,serviço_de_limpeza,synonym
palavra,país,synonym
palavra,país,synonym
temperatura,travesseiro,synonym
temperatura,colchão,synonym
temperatura,toalha,synonym
temperatura,casa_de_banho,synonym
amenidade,serviço_de_limpeza,synonym
amenidade,lavanderia,synonym
amenidade,lavanderia,synonym
amenidade,lavanderia,synonym
amenidade,lavanderia,synonym
amenidade,lavanderia,synonym
na_minha_opinião,país,synonym
na_minha_opinião,país,synonym
na_minha_opinião,serviço_de_limpeza,synonym
na_minha_opinião,serviço_de_quarto,synonym
na_minha_opinião,lavanderia,synonym
na_minha_opinião,lavanderia,synonym
na_minha_opinião,lavanderia,synonym
na_minha_opinião,lavanderia,synonym
na_minha_opinião,lavanderia,synonym
farmácia,teatro,synonym
farmácia,jardim,synonym
farmácia,restaurante,synonym
mau,serviço_de_limpeza,synonym
apto,país,synonym
apto,país,synonym
apto,serviço_de_quarto,synonym
apto,lavanderia,synonym
apto,lavanderia,synonym
apto,lavanderia,synonym
apto,lavanderia,synonym
apto,lavanderia,synonym
músico,serviço_de_quarto,synonym
básico,serviço_de_limpeza,synonym
básico,serviço_de_quarto,synonym
básico,lavanderia,synonym
básico,lavanderia,synonym
básico,lavanderia,synonym
básico,lavanderia,synonym
básico,lavanderia,synonym
localização_do_hotel,país,synonym
localização_do_hotel,país,synonym
localização_do_hotel,igreja,synonym
localização_do_hotel,turista,synonym
meio,país,synonym
meio,país,synonym
meio,serviço_de_quarto,synonym
conveniência,serviço_de_limpeza,synonym
conveniência,serviço_de_quarto,synonym
conveniência,lavanderia,synonym
conveniência,lavanderia,synonym
conveniência,lavanderia,synonym
conveniência,lavanderia,synonym
conveniência,lavanderia,synonym
huntleia,país,synonym
huntleia,país,synonym
ônibus,cidade,synonym
ônibus,cidade,synonym
ônibus,museu,synonym
armário,casal,synonym
armário,travesseiro,synonym
armário,colchão,synonym
armário,banheira,synonym
armário,toalha,synonym
armário,casa_de_banho,synonym
armário,casal,synonym
armário,casal,synonym
armário,casal,synonym
armário,casal,synonym
aceitar,horário,synonym
aceitar,horário,synonym
aceitar,horário,synonym
aceitar,horário,synonym
aceitar,horário,synonym
aceitar,horário,synonym
pé,cidade,synonym
pé,cidade,synonym
pé,facilidade,synonym
pé,museu,synonym
pé,igreja,synonym
pé,parque,synonym
pé,facilidade,synonym
pé,facilidade,synonym
pé,facilidade,synonym
pé,facilidade,synonym
pé,facilidade,synonym
pé,facilidade,synonym
pé,facilidade,synonym
aspecto,serviço_de_limpeza,synonym
aspecto,casa_de_banho,synonym
turismo,país,synonym
turismo,país,synonym
turismo,turista,synonym
estúdio,serviço_de_limpeza,synonym
estúdio,serviço_de_quarto,synonym
ocasião,país,synonym
ocasião,país,synonym
ocasião,serviço_de_quarto,synonym
ocasião,turista,synonym
manutenção,corredor,synonym
satisfazer,serviço_de_limpeza,synonym
satisfazer,serviço_de_quarto,synonym
encomendar,horário,synonym
encomendar,horário,synonym
encomendar,horário,synonym
encomendar,horário,synonym
encomendar,horário,synonym
encomendar,horário,synonym
desculpar,horário,synonym
desculpar,horário,synonym
desculpar,horário,synonym
desculpar,horário,synonym
desculpar,horário,synonym
desculpar,horário,synonym
expressar,serviço_de_limpeza,synonym
expressar,serviço_de_quarto,synonym
cabo,frigobar,synonym
frio,colchão,synonym
pá,país,synonym
pá,país,synonym
pá,turista,synonym
norte,país,synonym
norte,país,synonym
norte,turista,synonym
hotel_tem_uma,lavanderia,synonym
hotel_tem_uma,lavanderia,synonym
hotel_tem_uma,lavanderia,synonym
hotel_tem_uma,lavanderia,synonym
hotel_tem_uma,lavanderia,synonym
o_hotel_fica,país,synonym
o_hotel_fica,país,synonym
o_hotel_fica,igreja,synonym
o_hotel_fica,turista,synonym
o_hotel_não,país,synonym
o_hotel_não,país,synonym
janeiro,país,synonym
janeiro,país,synonym
janeiro,serviço_de_quarto,synonym
janeiro,turista,synonym
rock,país,synonym
rock,país,synonym
rock,igreja,synonym
rock,turista,synonym
recém,serviço_de_limpeza,synonym
recém,serviço_de_quarto,synonym
visão,país,synonym
visão,país,synonym
clube,país,synonym
clube,país,synonym
clube,serviço_de_quarto,synonym
quantidade,país,synonym
quantidade,país,synonym
quantidade,serviço_de_limpeza,synonym
quantidade,serviço_de_quarto,synonym
western,igreja,synonym
western,turista,synonym
região,cidade,synonym
região,cidade,synonym
região,facilidade,synonym
região,museu,synonym
região,teatro,synonym
região,facilidade,synonym
região,facilidade,synonym
região,facilidade,synonym
região,facilidade,synonym
região,facilidade,synonym
região,facilidade,synonym
região,facilidade,synonym
geral,serviço_de_limpeza,synonym
geral,serviço_de_quarto,synonym
aparência,serviço_de_limpeza,synonym
aparência,serviço_de_quarto,synonym
aparência,casa_de_banho,synonym
carpete,colchão,synonym
carpete,corredor,synonym
reposição,serviço_de_limpeza,synonym
hileto,país,synonym
hileto,país,synonym
hileto,serviço_de_quarto,synonym
hileto,turista,synonym
início,país,synonym
início,país,synonym
início,serviço_de_limpeza,synonym
início,serviço_de_quarto,synonym
silêncio,país,synonym
silêncio,país,synonym
silêncio,igreja,synonym
silêncio,turista,synonym
stress,cidade,synonym
stress,país,synonym
stress,cidade,synonym
stress,país,synonym
stress,igreja,synonym
stress,parque,synonym
cafeteiro,frigobar,synonym
pagamento,horário,synonym
pagamento,horário,synonym
pagamento,horário,synonym
pagamento,horário,synonym
pagamento,horário,synonym
pagamento,horário,synonym
da_manhã_muito,lavanderia,synonym
da_manhã_muito,lavanderia,synonym
da_manhã_muito,lavanderia,synonym
da_manhã_muito,lavanderia,synonym
da_manhã_muito,lavanderia,synonym
aquecimento,travesseiro,synonym
aquecimento,colchão,synonym
aquecimento,banheira,synonym
aquecimento,casa_de_banho,synonym
vizinhar,país,synonym
vizinhar,país,synonym
vizinhar,serviço_de_quarto,synonym
médio,país,synonym
médio,país,synonym
médio,igreja,synonym
médio,turista,synonym
solteiro,casal,synonym
solteiro,travesseiro,synonym
solteiro,colchão,synonym
solteiro,casa_de_banho,synonym
solteiro,casal,synonym
solteiro,casal,synonym
solteiro,casal,synonym
solteiro,casal,synonym
casa_de_banho,casal,synonym
casa_de_banho,travesseiro,synonym
casa_de_banho,colchão,synonym
casa_de_banho,banheira,synonym
casa_de_banho,casa_de_banho,synonym
casa_de_banho,suíte,synonym
casa_de_banho,casal,synonym
casa_de_banho,casal,synonym
casa_de_banho,casal,synonym
casa_de_banho,casal,synonym
acolhedor,lavanderia,synonym
acolhedor,lavanderia,synonym
acolhedor,lavanderia,synonym
acolhedor,lavanderia,synonym
acolhedor,lavanderia,synonym
metrô,museu,synonym
metrô,jardim,synonym
dê,facilidade,synonym
dê,museu,synonym
dê,igreja,synonym
dê,teatro,synonym
dê,facilidade,synonym
dê,facilidade,synonym
dê,facilidade,synonym
dê,facilidade,synonym
dê,facilidade,synonym
dê,facilidade,synonym
dê,facilidade,synonym
dê,jardim,synonym
igreja,facilidade,synonym
igreja,museu,synonym
igreja,igreja,synonym
igreja,facilidade,synonym
igreja,facilidade,synonym
igreja,facilidade,synonym
igreja,facilidade,synonym
igreja,facilidade,synonym
igreja,facilidade,synonym
igreja,facilidade,synonym
igreja,jardim,synonym
igreja,turista,synonym
galeria,facilidade,synonym
galeria,museu,synonym
galeria,igreja,synonym
galeria,teatro,synonym
galeria,facilidade,synonym
galeria,facilidade,synonym
galeria,facilidade,synonym
galeria,facilidade,synonym
galeria,facilidade,synonym
galeria,facilidade,synonym
galeria,facilidade,synonym
galeria,jardim,synonym
bairro,facilidade,synonym
bairro,museu,synonym
bairro,teatro,synonym
bairro,facilidade,synonym
bairro,facilidade,synonym
bairro,facilidade,synonym
bairro,facilidade,synonym
bairro,facilidade,synonym
bairro,facilidade,synonym
bairro,facilidade,synonym
bairro,jardim,synonym
delícia,serviço_de_limpeza,synonym
delícia,serviço_de_quarto,synonym
delícia,lavanderia,synonym
delícia,lavanderia,synonym
delícia,lavanderia,synonym
delícia,lavanderia,synonym
delícia,lavanderia,synonym
do_metro_e,facilidade,synonym
do_metro_e,museu,synonym
do_metro_e,igreja,synonym
do_metro_e,teatro,synonym
do_metro_e,facilidade,synonym
do_metro_e,facilidade,synonym
do_metro_e,facilidade,synonym
do_metro_e,facilidade,synonym
do_metro_e,facilidade,synonym
do_metro_e,facilidade,synonym
do_metro_e,facilidade,synonym
terraço,país,synonym
terraço,país,synonym
terraço,serviço_de_limpeza,synonym
terraço,serviço_de_quarto,synonym
terraço,lavanderia,synonym
terraço,lavanderia,synonym
terraço,lavanderia,synonym
terraço,lavanderia,synonym
terraço,lavanderia,synonym
placê,país,synonym
placê,país,synonym
placê,museu,synonym
placê,igreja,synonym
placê,turista,synonym
bastilha,igreja,synonym
bastilha,lavanderia,synonym
bastilha,lavanderia,synonym
bastilha,lavanderia,synonym
bastilha,lavanderia,synonym
bastilha,lavanderia,synonym
madeirar,casal,synonym
madeirar,casa_de_banho,synonym
madeirar,casal,synonym
madeirar,casal,synonym
madeirar,casal,synonym
madeirar,casal,synonym
proximidade,facilidade,synonym
proximidade,teatro,synonym
proximidade,facilidade,synonym
proximidade,facilidade,synonym
proximidade,facilidade,synonym
proximidade,facilidade,synonym
proximidade,facilidade,synonym
proximidade,facilidade,synonym
proximidade,facilidade,synonym
proximidade,jardim,synonym
proximidade,restaurante,synonym
transporte,igreja,synonym
transporte,turista,synonym
possibilidade,país,synonym
possibilidade,país,synonym
possibilidade,serviço_de_limpeza,synonym
possibilidade,serviço_de_quarto,synonym
possibilidade,lavanderia,synonym
possibilidade,lavanderia,synonym
possibilidade,lavanderia,synonym
possibilidade,lavanderia,synonym
possibilidade,lavanderia,synonym
contratar,serviço_de_limpeza,synonym
contratar,serviço_de_quarto,synonym
gare,cidade,synonym
gare,cidade,synonym
gare,facilidade,synonym
gare,museu,synonym
gare,igreja,synonym
gare,facilidade,synonym
gare,facilidade,synonym
gare,facilidade,synonym
gare,facilidade,synonym
gare,facilidade,synonym
gare,facilidade,synonym
gare,facilidade,synonym
gare,jardim,synonym
aquecedor,serviço_de_limpeza,synonym
aquecedor,travesseiro,synonym
aquecedor,casa_de_banho,synonym
minúsculo,casal,synonym
minúsculo,travesseiro,synonym
minúsculo,colchão,synonym
minúsculo,casa_de_banho,synonym
minúsculo,corredor,synonym
minúsculo,casal,synonym
minúsculo,casal,synonym
minúsculo,casal,synonym
minúsculo,casal,synonym
idear,país,synonym
idear,país,synonym
estação_do_metro,igreja,synonym
estação_do_metro,serviço_de_quarto,synonym
estação_do_metro,lavanderia,synonym
estação_do_metro,lavanderia,synonym
estação_do_metro,lavanderia,synonym
estação_do_metro,lavanderia,synonym
estação_do_metro,lavanderia,synonym
condicionar,casal,synonym
condicionar,travesseiro,synonym
condicionar,colchão,synonym
condicionar,casa_de_banho,synonym
condicionar,casal,synonym
condicionar,casal,synonym
condicionar,casal,synonym
condicionar,casal,synonym
design,serviço_de_limpeza,synonym
design,serviço_de_quarto,synonym
próximo_ao_metro,facilidade,synonym
próximo_ao_metro,teatro,synonym
próximo_ao_metro,facilidade,synonym
próximo_ao_metro,facilidade,synonym
próximo_ao_metro,facilidade,synonym
próximo_ao_metro,facilidade,synonym
próximo_ao_metro,facilidade,synonym
próximo_ao_metro,facilidade,synonym
próximo_ao_metro,facilidade,synonym
frança,país,synonym
frança,país,synonym
frança,serviço_de_limpeza,synonym
frança,serviço_de_quarto,synonym
ha,igreja,synonym
ha,lavanderia,synonym
ha,lavanderia,synonym
ha,lavanderia,synonym
ha,lavanderia,synonym
ha,lavanderia,synonym
funcionários_da_recepção,país,synonym
funcionários_da_recepção,país,synonym
fundo,serviço_de_limpeza,synonym
fundo,serviço_de_quarto,synonym
fundo,casa_de_banho,synonym
em_todo_o,serviço_de_limpeza,synonym
a_sua_localização,país,synonym
a_sua_localização,país,synonym
a_sua_localização,serviço_de_quarto,synonym
a_sua_localização,turista,synonym
rer,facilidade,synonym
rer,museu,synonym
rer,igreja,synonym
rer,teatro,synonym
rer,facilidade,synonym
rer,facilidade,synonym
rer,facilidade,synonym
rer,facilidade,synonym
rer,facilidade,synonym
rer,facilidade,synonym
rer,facilidade,synonym
rer,jardim,synonym
ventilação,casal,synonym
ventilação,casa_de_banho,synonym
ventilação,casal,synonym
ventilação,casal,synonym
ventilação,casal,synonym
ventilação,casal,synonym
passo,país,synonym
passo,país,synonym
passo,serviço_de_limpeza,synonym
passo,serviço_de_quarto,synonym
passo,lavanderia,synonym
passo,lavanderia,synonym
passo,lavanderia,synonym
passo,lavanderia,synonym
passo,lavanderia,synonym
+,serviço_de_limpeza,synonym
+,lavanderia,synonym
+,lavanderia,synonym
+,lavanderia,synonym
+,lavanderia,synonym
+,lavanderia,synonym
distrito,museu,synonym
distrito,igreja,synonym
distrito,turista,synonym
muito_do_hotel,turista,synonym
disponibilidade,país,synonym
disponibilidade,país,synonym
si,país,synonym
si,país,synonym
si,serviço_de_quarto,synonym
calefação,travesseiro,synonym
calefação,colchão,synonym
calefação,banheira,synonym
calefação,toalha,synonym
calefação,casa_de_banho,synonym
perto_do_metro,igreja,synonym
perto_do_metro,lavanderia,synonym
perto_do_metro,lavanderia,synonym
perto_do_metro,lavanderia,synonym
perto_do_metro,lavanderia,synonym
perto_do_metro,lavanderia,synonym
carreadouro,lavanderia,synonym
carreadouro,lavanderia,synonym
carreadouro,lavanderia,synonym
carreadouro,lavanderia,synonym
carreadouro,lavanderia,synonym
poeira,casa_de_banho,synonym
poeira,corredor,synonym
monopriono,facilidade,synonym
monopriono,museu,synonym
monopriono,igreja,synonym
monopriono,teatro,synonym
monopriono,facilidade,synonym
monopriono,facilidade,synonym
monopriono,facilidade,synonym
monopriono,facilidade,synonym
monopriono,facilidade,synonym
monopriono,facilidade,synonym
monopriono,facilidade,synonym
monopriono,jardim,synonym
comerciar,facilidade,synonym
comerciar,museu,synonym
comerciar,igreja,synonym
comerciar,teatro,synonym
comerciar,facilidade,synonym
comerciar,facilidade,synonym
comerciar,facilidade,synonym
comerciar,facilidade,synonym
comerciar,facilidade,synonym
comerciar,facilidade,synonym
comerciar,facilidade,synonym
cima,país,synonym
cima,país,synonym
cima,serviço_de_quarto,synonym
grupar,horário,synonym
grupar,horário,synonym
grupar,horário,synonym
grupar,horário,synonym
grupar,horário,synonym
grupar,horário,synonym
respostar,horário,synonym
respostar,horário,synonym
respostar,horário,synonym
respostar,horário,synonym
respostar,horário,synonym
respostar,horário,synonym
zonar,facilidade,synonym
zonar,museu,synonym
zonar,igreja,synonym
zonar,teatro,synonym
zonar,facilidade,synonym
zonar,facilidade,synonym
zonar,facilidade,synonym
zonar,facilidade,synonym
zonar,facilidade,synonym
zonar,facilidade,synonym
zonar,facilidade,synonym
zonar,jardim,synonym
furtar,horário,synonym
furtar,horário,synonym
furtar,horário,synonym
furtar,horário,synonym
furtar,horário,synonym
furtar,horário,synonym
suficiente,país,synonym
suficiente,país,synonym
suficiente,serviço_de_limpeza,synonym
suficiente,serviço_de_quarto,synonym
suficiente,lavanderia,synonym
suficiente,lavanderia,synonym
suficiente,lavanderia,synonym
suficiente,lavanderia,synonym
suficiente,lavanderia,synonym
redor,igreja,synonym
redor,lavanderia,synonym
redor,lavanderia,synonym
redor,lavanderia,synonym
redor,lavanderia,synonym
redor,lavanderia,synonym
novilhote,país,synonym
novilhote,país,synonym
novilhote,igreja,synonym
novilhote,serviço_de_quarto,synonym
novilhote,turista,synonym
cambrone,facilidade,synonym
cambrone,igreja,synonym
cambrone,facilidade,synonym
cambrone,facilidade,synonym
cambrone,facilidade,synonym
cambrone,facilidade,synonym
cambrone,facilidade,synonym
cambrone,facilidade,synonym
cambrone,facilidade,synonym
nu,país,synonym
nu,país,synonym
nu,serviço_de_quarto,synonym
nu,turista,synonym
time,facilidade,synonym
time,igreja,synonym
time,facilidade,synonym
time,facilidade,synonym
time,facilidade,synonym
time,facilidade,synonym
time,facilidade,synonym
time,facilidade,synonym
time,facilidade,synonym
time,turista,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,hotel,synonym
nyc,turista,synonym
da_time_suare,facilidade,synonym
da_time_suare,museu,synonym
da_time_suare,igreja,synonym
da_time_suare,teatro,synonym
da_time_suare,facilidade,synonym
da_time_suare,facilidade,synonym
da_time_suare,facilidade,synonym
da_time_suare,facilidade,synonym
da_time_suare,facilidade,synonym
da_time_suare,facilidade,synonym
da_time_suare,facilidade,synonym
times,facilidade,synonym
times,museu,synonym
times,teatro,synonym
times,facilidade,synonym
times,facilidade,synonym
times,facilidade,synonym
times,facilidade,synonym
times,facilidade,synonym
times,facilidade,synonym
times,facilidade,synonym
times,jardim,synonym
de_times_suare,facilidade,synonym
de_times_suare,museu,synonym
de_times_suare,igreja,synonym
de_times_suare,teatro,synonym
de_times_suare,facilidade,synonym
de_times_suare,facilidade,synonym
de_times_suare,facilidade,synonym
de_times_suare,facilidade,synonym
de_times_suare,facilidade,synonym
de_times_suare,facilidade,synonym
de_times_suare,facilidade,synonym
de_times_suare,jardim,synonym
macamas,facilidade,synonym
macamas,museu,synonym
macamas,igreja,synonym
macamas,teatro,synonym
macamas,facilidade,synonym
macamas,facilidade,synonym
macamas,facilidade,synonym
macamas,facilidade,synonym
macamas,facilidade,synonym
macamas,facilidade,synonym
macamas,facilidade,synonym
macamas,jardim,synonym
